first-stage tube temperature (Tt) ,high-temperature fan speed (Sf),temperature (Tf) in the pre-calciner,kiln tail air pressure (Pk),kiln motor current (Ik),kiln tail temperature (Tk),secondary air temperature feedback (Ta),second chamber grate pressure (Pg),EP fan speed (Sa)
0.621996177,0.603503043,0.358099777,0.506707491,0.791674307,0.736673695,0.504558858,0.884209574,0.336742699
0.629325128,0.603558595,0.315200298,0.490182892,0.826843658,0.750744559,0.507933884,0.884062853,0.337875846
0.617495009,0.603558595,0.264683494,0.507246256,0.864409437,0.77448753,0.509063714,0.884283591,0.326854344
0.602748832,0.603756514,0.246191861,0.53517054,0.887936511,0.781979259,0.508948826,0.883253541,0.320382494
0.579501142,0.603320515,0.247109596,0.556718468,0.91330972,0.779012936,0.512684374,0.884320693,0.322001254
0.577789563,0.603487171,0.276690589,0.556680175,0.917568285,0.777225662,0.516107803,0.883474279,0.338971541
0.591148387,0.603415747,0.304311236,0.546909015,0.905197536,0.772383073,0.512979384,0.883511194,0.351508504
0.60112869,0.603320515,0.336132914,0.540118878,0.881071086,0.76793376,0.511635911,0.885938567,0.362755331
0.588966916,0.603249091,0.352523429,0.52558606,0.846549449,0.768630888,0.506393737,0.884135745,0.370295241
0.56698005,0.603185603,0.36456383,0.516304204,0.811930721,0.778011522,0.503478127,0.882996262,0.384928466
0.566444259,0.603272899,0.38689101,0.523920304,0.792370608,0.787518977,0.500807733,0.88582876,0.39796406
0.56564908,0.603280835,0.401318626,0.546182507,0.784582033,0.794642881,0.497334509,0.884320506,0.390657616
0.589037106,0.603312579,0.395716038,0.549138533,0.777846201,0.803820687,0.493567249,0.884503955,0.376585671
0.587589178,0.603384003,0.377807427,0.533918032,0.77475339,0.812617942,0.487784431,0.883657916,0.364104046
0.559168466,0.603700962,0.362579812,0.527202354,0.768082312,0.824850717,0.484098956,0.883401012,0.356671508
0.529834549,0.603169731,0.355937846,0.524697338,0.759678607,0.85025414,0.476629252,0.883290455,0.37142187
0.503628244,0.603415747,0.311218835,0.506957461,0.742887447,0.858607823,0.468389126,0.882628428,0.378136126
0.490370415,0.603503043,0.24066736,0.506494219,0.733657766,0.866530832,0.454612512,0.883805387,0.387052389
0.464729703,0.603629538,0.178214676,0.516228681,0.742515003,0.879561846,0.441900216,0.885165983,0.377594355
0.440859042,0.603558595,0.139935114,0.526125357,0.738159183,0.885456491,0.432874231,0.885129443,0.359411208
0.426749694,0.603598035,0.140889381,0.535120546,0.745526644,0.877749208,0.42723871,0.884945619,0.340587062
0.433702308,0.603526851,0.156513141,0.541522432,0.747194434,0.866188457,0.425568514,0.884247051,0.331094058
0.447941356,0.603487171,0.19598313,0.547872729,0.742223483,0.850533061,0.425617473,0.883879029,0.336683308
0.461998631,0.603352259,0.233647778,0.546632985,0.740231918,0.826359157,0.424896986,0.884173034,0.347113426
0.463296655,0.603487171,0.23963568,0.551181371,0.75336364,0.813315157,0.424601975,0.884246489,0.353566566
0.441775414,0.603431619,0.228920092,0.561215265,0.759290077,0.808206632,0.424028784,0.884173222,0.363951133
0.440812229,0.603463363,0.212301099,0.570936962,0.771255964,0.808193907,0.427288365,0.882775149,0.366354069
0.464389493,0.603233219,0.233445566,0.576700096,0.780647491,0.801957234,0.430368102,0.882003127,0.369446011
0.492317978,0.603352259,0.25339192,0.579668886,0.775919308,0.795631742,0.435036806,0.884209762,0.371443035
0.50982818,0.603304643,0.272873008,0.582337712,0.768535679,0.793134442,0.437821394,0.884651426,0.373526285
0.500769566,0.603597794,0.268243857,0.583239199,0.763613232,0.79006666,0.441032154,0.88509309,0.376584862
0.508841649,0.603590099,0.24873144,0.581773419,0.763338127,0.793375186,0.443882114,0.884246676,0.374887992
0.515128778,0.603859682,0.246975921,0.579092892,0.765945069,0.790954064,0.44553701,0.884099767,0.363960051
0.52334436,0.603629779,0.237699683,0.586847805,0.768616685,0.78820338,0.453973392,0.884026125,0.362671553
0.542933959,0.603637474,0.244386405,0.59095582,0.771725581,0.78376662,0.467930406,0.884724693,0.361963037
0.56504839,0.603526851,0.225388511,0.580119895,0.763564728,0.782625659,0.478021267,0.883915944,0.364918315
0.598128625,0.603756033,0.217540776,0.563520837,0.767402344,0.77986225,0.488685458,0.88336391,0.366613541
0.625084405,0.603795954,0.186888384,0.548963554,0.774348775,0.77427215,0.501298999,0.884393398,0.363214117
0.624404043,0.603780322,0.181151347,0.559373998,0.795528009,0.766945158,0.511553987,0.884945432,0.367941098
0.618241317,0.603589618,0.198153687,0.571475727,0.820722956,0.759415252,0.521759458,0.884320318,0.377722074
0.592315676,0.603692786,0.258554117,0.570824742,0.837336101,0.736483593,0.532964154,0.88376866,0.393900866
0.574021966,0.603296707,0.330431751,0.56576312,0.841238473,0.716645252,0.543857983,0.883253916,0.416100029
0.575722901,0.603471299,0.390162718,0.552659384,0.833871094,0.712499964,0.555144603,0.883548109,0.429259277
0.579348051,0.60412109,0.407372423,0.539567881,0.817533136,0.718939639,0.565448411,0.884357046,0.43069909
0.561549779,0.603661282,0.408187142,0.531398656,0.782477209,0.732097561,0.576194526,0.88546055,0.429556998
0.54277877,0.603534547,0.399611712,0.517781153,0.748457444,0.749147388,0.583861183,0.884614324,0.421376902
0.534338878,0.603582403,0.396772656,0.495707757,0.721400359,0.762787145,0.594443171,0.885718016,0.42513587
0.57979353,0.603613666,0.389966215,0.479622467,0.696253999,0.763674549,0.604993169,0.885717829,0.429763604
0.635118976,0.603288771,0.376006446,0.465040186,0.68529202,0.782435557,0.604714571,0.882701695,0.432890529
0.675189034,0.603360195,0.358413388,0.44171375,0.675657477,0.799713403,0.598801009,0.884614324,0.437257152
0.66073628,0.603264963,0.3433317,0.415430757,0.669601694,0.802565804,0.591920908,0.883989585,0.437075763
0.623533343,0.603471299,0.333307961,0.398405155,0.672872437,0.805405047,0.585351952,0.882959348,0.431125353
0.603468544,0.603415747,0.320077794,0.385539157,0.683446134,0.811755989,0.578012854,0.883069904,0.423151072
0.607317992,0.603629779,0.275494471,0.372009409,0.706293075,0.81843658,0.568626346,0.883621563,0.40534862
0.633004428,0.603629779,0.252367912,0.376481741,0.723456761,0.820883066,0.5623524,0.883952483,0.392339036
0.632345307,0.603645651,0.223861498,0.399494917,0.725043711,0.825205558,0.563237154,0.884320318,0.380382874
0.63045832,0.603716594,0.225742475,0.404556539,0.712478532,0.823152088,0.562680514,0.884283591,0.371611398
0.626657769,0.603653587,0.248039598,0.407613084,0.706503673,0.81560963,0.556323671,0.88303299,0.368163184
0.627161686,0.603693026,0.248913846,0.423611151,0.694003167,0.811870085,0.560124591,0.883290455,0.36649642
0.61556974,0.603487171,0.266018135,0.43690263,0.686312014,0.807179768,0.563695595,0.884356858,0.364560395
0.612030711,0.603360195,0.203196571,0.446561569,0.68221546,0.808257448,0.565759973,0.884761608,0.35933882
0.610093753,0.603320515,0.1779931,0.457899028,0.693776566,0.806558559,0.558535624,0.884577784,0.373401001
0.626835322,0.603455427,0.130895594,0.463887666,0.696205412,0.807914986,0.535831083,0.883731558,0.383731874
0.609981048,0.602923714,0.086709976,0.462659623,0.697937957,0.792348408,0.509965019,0.884614699,0.371425126
0.576309735,0.603193539,0.079233066,0.453965461,0.706649269,0.756993958,0.501593871,0.884173597,0.35268314
0.531124075,0.603518915,0.073348179,0.462760143,0.714113821,0.747296487,0.491241242,0.884062665,0.319174514
0.532168036,0.603574467,0.073348179,0.486011588,0.736297045,0.704932315,0.485736883,0.882701882,0.31810157
0.563345342,0.603423683,0.08681452,0.500656627,0.742191064,0.662504257,0.487718781,0.883731558,0.321641716
0.620180377,0.603899122,0.104614749,0.518220993,0.749671949,0.624386397,0.494123888,0.884908892,0.324177252
0.643752313,0.603677154,0.134198694,0.525136115,0.75903081,0.588309367,0.498465035,0.883511194,0.329879564
0.649569552,0.603582403,0.155567917,0.534155769,0.782833403,0.562563656,0.505558361,0.884577597,0.334276287
0.610223428,0.603526611,0.159890811,0.561315785,0.797017702,0.544208304,0.511635772,0.883400825,0.334620391
0.609339994,0.603653587,0.155003254,0.58237441,0.809777146,0.530124974,0.515878582,0.883364097,0.343089264
0.596624343,0.603455427,0.154449041,0.596506213,0.818715223,0.522747254,0.519023691,0.883731558,0.352109658
0.621429506,0.603487171,0.159199199,0.597633736,0.809922988,0.514646868,0.526379064,0.88439396,0.360435368
0.630053317,0.603598275,0.168449938,0.582549921,0.79342302,0.503289118,0.536994156,0.884430313,0.355072267
0.633797523,0.603542723,0.180037232,0.564448385,0.794426927,0.48776037,0.552802184,0.8844305,0.338171946
0.638310344,0.603518915,0.20900321,0.577864317,0.804255653,0.477505317,0.567430726,0.883731558,0.329970703
0.619305433,0.603463363,0.238712183,0.596105729,0.813744189,0.46604585,0.581485799,0.883952296,0.325969313
0.621120164,0.603566531,0.261632616,0.609422737,0.826924746,0.459770914,0.590872306,0.884725068,0.341586002
0.612459167,0.603772386,0.285065714,0.607330436,0.830243993,0.455993452,0.594918443,0.883989398,0.346914941
0.611412035,0.603732466,0.341567198,0.598447999,0.839489595,0.452304549,0.597604832,0.884173034,0.361387107
0.604627386,0.603613907,0.385211639,0.582574918,0.824673914,0.451544053,0.600291222,0.885276914,0.363609465
0.608812758,0.603819762,0.439366224,0.565161597,0.803381173,0.454446923,0.598161889,0.883879029,0.369599742
0.631197234,0.603700962,0.483554665,0.549025781,0.778526251,0.477923438,0.596654985,0.883290455,0.375837305
0.653057572,0.603471299,0.528166145,0.538013814,0.75648887,0.512276475,0.594852931,0.883290455,0.391894083
0.672814091,0.603605971,0.567035504,0.533604772,0.738904071,0.532850467,0.592297147,0.883841927,0.404357021
0.67250899,0.603566291,0.541690698,0.52729011,0.730322186,0.572666869,0.591838288,0.883217001,0.406688374
0.670640083,0.603637715,0.506409194,0.525248335,0.720801149,0.616298996,0.593247551,0.884687966,0.406755887
0.663965981,0.603471299,0.463783008,0.520512206,0.707928612,0.662732535,0.592559611,0.883878654,0.402622724
0.655994896,0.603415747,0.399262278,0.528355407,0.703750887,0.704627944,0.594967403,0.883842114,0.400695655
0.654669208,0.603479235,0.333352104,0.540757631,0.70315176,0.74339229,0.593870119,0.884467227,0.388382394
0.670385972,0.603510498,0.245185134,0.547171749,0.694132759,0.772091513,0.593902945,0.883878654,0.374756228
0.673286091,0.603320515,0.189287209,0.537788841,0.68814165,0.778277717,0.595000645,0.884761608,0.363310124
0.698009371,0.603312579,0.174272087,0.520475508,0.685097426,0.77635081,0.594820106,0.883290268,0.368298231
0.673155337,0.603431619,0.183740324,0.504101955,0.707345652,0.768516965,0.58595783,0.884504142,0.376627999
0.642667968,0.603487171,0.198925716,0.509275798,0.724039721,0.757919538,0.576046951,0.882664967,0.392984116
0.620568389,0.603368131,0.163063563,0.518921972,0.745575313,0.750072708,0.572770541,0.884393585,0.390201288
0.601765476,0.603581922,0.155975482,0.517230155,0.751388244,0.742593704,0.568069289,0.883621751,0.390509591
0.602809421,0.603312579,0.155732874,0.521377527,0.749639531,0.736483679,0.557749486,0.884393773,0.381532317
0.576618012,0.603376067,0.171060859,0.52844263,0.736216205,0.713945037,0.553179396,0.883988836,0.373858191
0.545233401,0.603503043,0.180875548,0.530709909,0.730646043,0.680821606,0.55363756,0.883915944,0.366707109
0.545288674,0.603574467,0.162733286,0.535070021,0.733593011,0.672949671,0.55191743,0.88476142,0.349343924
0.561253144,0.603423683,0.161583824,0.534681238,0.741446341,0.662669168,0.55059037,0.885313267,0.342795611
0.576265075,0.603558595,0.164946223,0.535884816,0.745542812,0.638774098,0.549034367,0.884835625,0.331809107
0.593387246,0.603574467,0.164941482,0.528518153,0.727585816,0.622890856,0.546757459,0.884504142,0.327400185
0.575298744,0.603455427,0.166490296,0.522091802,0.731747125,0.611405851,0.553080364,0.884136307,0.321891462
0.56364619,0.603582403,0.161042537,0.524659577,0.720703976,0.605688756,0.564236239,0.882959535,0.32056878
0.551208013,0.603534787,0.179255112,0.523281552,0.705596857,0.593329247,0.569314565,0.886343317,0.325196531
0.556580887,0.603503043,0.182879432,0.521602499,0.696189409,0.584430534,0.575457348,0.883805387,0.328882298
0.569803627,0.603558595,0.189293611,0.5289197,0.690019955,0.572451402,0.591740647,0.883916131,0.329391525
0.577507847,0.603677154,0.196589123,0.534945568,0.69649685,0.562411643,0.616673136,0.883621563,0.326298755
0.604921801,0.603510738,0.196063413,0.546470239,0.699880935,0.560827111,0.635790261,0.883879029,0.331702538
0.63222519,0.603732706,0.196952411,0.550178833,0.70627699,0.549785938,0.644619156,0.883584461,0.34162343
0.631319434,0.603574227,0.189959383,0.54922682,0.708203717,0.54607167,0.64543798,0.884430875,0.337151059
0.625233232,0.603621843,0.198875157,0.53984338,0.711604299,0.541267258,0.65341606,0.884026125,0.332239422
0.621668704,0.603606211,0.218015089,0.539079111,0.719295453,0.536298366,0.662606311,0.885349994,0.320711143
0.641008483,0.603621843,0.225714316,0.551494099,0.721691798,0.530695368,0.674695204,0.88365829,0.320708707
0.662417052,0.603622083,0.221945996,0.562769332,0.727715409,0.526626173,0.680462165,0.883216626,0.330187079
0.677936045,0.603582163,0.219318156,0.568870191,0.731131994,0.520693612,0.683853047,0.884651426,0.331269783
0.697440568,0.603573986,0.239136512,0.563520306,0.729545127,0.516764051,0.684278663,0.883915569,0.338219926
0.714525538,0.603447491,0.25148537,0.546244734,0.720024173,0.51369627,0.681936383,0.885386534,0.348580897
0.728255404,0.603606211,0.247338745,0.512345108,0.702083097,0.517182259,0.66965026,0.883621751,0.360626523
0.713110617,0.603788258,0.237887802,0.461131616,0.702099431,0.519413364,0.655823852,0.884320506,0.367326136
0.728903027,0.603550659,0.24414832,0.444382045,0.703928984,0.519413191,0.650221573,0.883437739,0.353071159
0.739978901,0.603827457,0.253417506,0.457235279,0.725529332,0.515242712,0.647863159,0.884945057,0.347878079
0.771434003,0.603597794,0.264503027,0.480035715,0.746838241,0.512605951,0.651041232,0.884026125,0.349309767
0.767876575,0.603581922,0.257899457,0.491598679,0.753606409,0.509196228,0.651810263,0.884357233,0.35527971
0.761696638,0.603494866,0.262103008,0.486624812,0.745397217,0.508537016,0.654104418,0.88332737,0.364134155
0.755154322,0.603851265,0.281671777,0.47565167,0.74194813,0.508258009,0.660443735,0.884688153,0.366348368
0.769513517,0.603510979,0.338374852,0.46976302,0.735260719,0.508067907,0.66735694,0.884540682,0.388126979
0.788929691,0.603598035,0.379251263,0.482315758,0.730872727,0.507028577,0.672303825,0.882702257,0.405873291
0.789354857,0.603542723,0.381372239,0.49063337,0.720169768,0.508815937,0.675072278,0.883952483,0.414357618
0.777262221,0.603542723,0.347263855,0.490872171,0.72596653,0.519083715,0.674285861,0.882554786,0.412955226
0.762288974,0.603692786,0.302274143,0.493916484,0.715765443,0.538187097,0.675563823,0.883253728,0.401189423
0.751029915,0.603518915,0.275050928,0.493816496,0.708835181,0.551649478,0.670010504,0.884798335,0.396669866
0.749308396,0.603550659,0.260848558,0.508123277,0.725075882,0.551852219,0.656807081,0.88409958,0.392565983
0.747715173,0.603677154,0.260502326,0.525110054,0.731358513,0.554450891,0.638231017,0.885717829,0.387895136
0.734455226,0.604065538,0.262144599,0.528467095,0.726322806,0.552143779,0.620096566,0.883584836,0.383234049
0.718752941,0.603098306,0.25621374,0.515777671,0.71221943,0.551142365,0.603060092,0.884173034,0.381061309
0.704324027,0.603479235,0.243793836,0.483105024,0.707442661,0.552498706,0.58877566,0.884871977,0.375697397
0.697523451,0.603693026,0.223288736,0.479509714,0.717077122,0.556276168,0.570543149,0.885791471,0.362221714
0.680198977,0.603590339,0.217575409,0.49840158,0.719700315,0.551725484,0.545889257,0.883180274,0.353969219
0.658334783,0.603542723,0.211974745,0.503964206,0.731990141,0.543866102,0.531735709,0.883989585,0.352116154
0.653808118,0.603455427,0.220773515,0.503049954,0.738466872,0.538250292,0.525838559,0.884430875,0.364155269
0.668224278,0.603582163,0.230123964,0.502647875,0.734256976,0.530239157,0.524789818,0.883033177,0.382828932
0.712679448,0.603700962,0.238328161,0.508988066,0.718242958,0.526600809,0.522857019,0.8838052,0.387599036
0.749613678,0.603614147,0.227972246,0.517305678,0.710988839,0.522810448,0.517320392,0.884614699,0.377619602
0.759986965,0.603614147,0.226676887,0.528254887,0.710567726,0.519793569,0.50893283,0.884025938,0.370141512
0.74963393,0.603606211,0.208196109,0.535145012,0.707717931,0.516244299,0.502232852,0.883989585,0.365288442
0.694454961,0.603518674,0.172156271,0.541496372,0.707523749,0.512770862,0.494484549,0.884541057,0.368378743
0.696050242,0.603542723,0.120992139,0.560827014,0.727682907,0.507738344,0.485687784,0.883621188,0.357809532
0.659596551,0.603526851,0.114721368,0.586897267,0.769782603,0.504949483,0.47517089,0.883106257,0.355396838
0.65210601,0.603487171,0.143726653,0.60008929,0.824609159,0.492780249,0.464326438,0.883731932,0.361154471
0.622744192,0.603423683,0.189541267,0.590830835,0.840056468,0.460037369,0.458314678,0.883547921,0.377232398
0.604018168,0.603471299,0.202052736,0.593962903,0.860636658,0.433822548,0.452302639,0.884320131,0.383202325
0.592866323,0.603566531,0.192937319,0.581260183,0.876132554,0.424479918,0.447994457,0.883547921,0.378585964
0.574297281,0.603439555,0.197502202,0.587586546,0.908856808,0.423529233,0.451352514,0.883033177,0.368984754
0.558510374,0.603487171,0.239521028,0.618379101,0.958825919,0.416519078,0.452204442,0.884246864,0.367351334
0.544562603,0.603487171,0.325953812,0.644574871,0.978758394,0.407962654,0.451876606,0.884357046,0.382517382
0.537582352,0.603257027,0.414962888,0.650826775,0.96130327,0.404096201,0.453694794,0.885019261,0.397973009
0.531929895,0.603510979,0.505135608,0.64366062,0.938504667,0.405541533,0.450271365,0.883216814,0.415090516
0.519933956,0.603399875,0.560493394,0.625469733,0.885442993,0.42055027,0.451909709,0.884651426,0.421279275
0.509487996,0.603439314,0.586765548,0.610549728,0.828462861,0.459340067,0.456528619,0.884357046,0.426260053
0.508545011,0.601132341,0.572574732,0.588714069,0.794524184,0.503745329,0.465080168,0.883180086,0.420171344
0.517800305,0.586347074,0.527478129,0.554513415,0.773943994,0.549177541,0.481576137,0.88435742,0.415082393
0.537948048,0.585348339,0.490403338,0.545455468,0.748943312,0.595344886,0.496302876,0.884357233,0.411877391
0.54016142,0.585776403,0.437128769,0.548813572,0.737171526,0.640244621,0.509670148,0.883621751,0.405403939
0.537325098,0.585887267,0.389226389,0.553436418,0.739260429,0.681392259,0.520596663,0.885644374,0.400022114
0.532418921,0.585792275,0.362602221,0.562267797,0.75588966,0.716239423,0.53191597,0.882554786,0.388423871
0.562373689,0.585832195,0.347261966,0.580245412,0.775595451,0.734531408,0.539975417,0.882996262,0.388012262
0.577845933,0.585768707,0.372318765,0.597408231,0.769167308,0.741161271,0.552507034,0.884026125,0.386935259
0.596656282,0.585863459,0.375449021,0.594213405,0.754238038,0.748754371,0.571050968,0.883952671,0.390781276
0.584483858,0.585776403,0.384783477,0.583113682,0.747065007,0.75653766,0.589922042,0.884099767,0.393633251
0.587706087,0.585824259,0.39591122,0.577501595,0.731455686,0.766133674,0.602929069,0.883621563,0.397589078
0.581312651,0.585824259,0.409639309,0.567053389,0.714389256,0.774347896,0.609121369,0.884614699,0.398954876
0.587041652,0.585816323,0.430532886,0.554037409,0.704220505,0.785832728,0.612250066,0.884026125,0.402588576
0.595225346,0.585950755,0.41475295,0.541785166,0.687833961,0.812187009,0.615821208,0.882959348,0.399364059
0.57859009,0.585752835,0.360784118,0.513309353,0.660258919,0.830390348,0.616361713,0.883511194,0.395054379
0.601375382,0.585832195,0.230831682,0.456659816,0.636683175,0.858810824,0.618213005,0.884982159,0.366341066
0.61842525,0.585824259,0.107528776,0.406022319,0.648470882,0.878319602,0.618392988,0.884393773,0.338940659
0.631247181,0.585871154,0.073348179,0.411458896,0.668905393,0.884366346,0.618278377,0.883989211,0.327030048
0.611551238,0.585760531,0.073348179,0.422884111,0.706859949,0.858874018,0.622439402,0.883989398,0.332954427
0.583427117,0.585934883,0.073348179,0.437266415,0.736750412,0.813010959,0.622357339,0.884945432,0.349687992
0.607702844,0.58587909,0.080089301,0.463787678,0.763645568,0.768301499,0.617590298,0.882775711,0.363397951
0.635740853,0.585808387,0.118499441,0.477392949,0.783173428,0.722577813,0.609710833,0.885276352,0.368561763
0.640822456,0.585792756,0.174365742,0.482604553,0.781424632,0.682862609,0.602912935,0.882812251,0.380685492
0.640725733,0.585950995,0.188817538,0.491360942,0.770009287,0.664101601,0.598096238,0.883952671,0.377688723
0.625078086,0.585880052,0.176647459,0.495470019,0.747178431,0.650081466,0.591838845,0.885349806,0.381149154
0.627769835,0.585831955,0.142102963,0.492387945,0.729302193,0.6454166,0.577849005,0.88299645,0.378866606
0.6010086,0.585879571,0.136550219,0.492513994,0.713806214,0.639407859,0.568216586,0.884503955,0.383088433
0.594530108,0.585856004,0.171061392,0.486023289,0.708511488,0.618694839,0.564891633,0.884283778,0.386433364
0.60260748,0.585974803,0.209459355,0.471930843,0.721950982,0.590844844,0.56287691,0.88483525,0.389750635
0.645847689,0.585847827,0.233982099,0.470276788,0.713012905,0.569814641,0.565333801,0.884099767,0.390622652
0.665581871,0.585935604,0.213275726,0.459590313,0.688999962,0.564972225,0.561468343,0.884798522,0.38885094
0.659051298,0.585761012,0.193747943,0.447664095,0.688012222,0.565745533,0.555029993,0.883327745,0.378564811
0.646022045,0.5858245,0.160805634,0.45389047,0.699929604,0.561891978,0.554768364,0.885828011,0.369179185
0.626710971,0.585816564,0.165413374,0.464213159,0.704722376,0.554514172,0.552408975,0.885239812,0.362769182
0.641888738,0.585903139,0.164842257,0.467307466,0.714502598,0.545095535,0.549443571,0.884871977,0.35909888
0.660304691,0.585808387,0.168962608,0.46941253,0.727326879,0.531886797,0.553441025,0.883731745,0.363939745
0.668417154,0.585784339,0.163712013,0.473396091,0.72949654,0.525637398,0.554407564,0.884026313,0.366249954
0.659820983,0.5858245,0.140291521,0.470075748,0.713498608,0.516155394,0.55650421,0.882775711,0.365462519
0.644792025,0.585951476,0.13534619,0.457109762,0.702164103,0.50893012,0.556406013,0.883547921,0.366352428
0.62655572,0.585982739,0.13947865,0.445809532,0.733414997,0.49692545,0.554702435,0.883327183,0.368138764
0.63144383,0.585855763,0.168736952,0.475851646,0.7658964,0.474488178,0.552130656,0.884062853,0.375345969
0.636810336,0.585681652,0.202258727,0.498639317,0.780145372,0.438702881,0.548854662,0.883879029,0.371738296
0.66087875,0.585871876,0.218074515,0.506782482,0.775433523,0.419713594,0.544120029,0.884246864,0.372997541
0.704398451,0.585895443,0.235344433,0.513560386,0.763483722,0.412513338,0.534766069,0.884099393,0.366472012
0.705245738,0.585768467,0.252406959,0.524796794,0.735098873,0.411042901,0.525461346,0.883695018,0.369738841
0.699208438,0.58583941,0.247815605,0.526801339,0.729949825,0.406593502,0.523823419,0.88487179,0.37034567
0.666386936,0.58603757,0.249535273,0.527240116,0.7226147,0.403627265,0.523889348,0.885019074,0.372441116
0.678199696,0.585911556,0.237078221,0.533304277,0.718016192,0.40009046,0.535569037,0.884356858,0.379387211
0.693558196,0.586005826,0.229403304,0.542524439,0.722145165,0.399722981,0.546069379,0.885607647,0.390726766
0.699392465,0.585713396,0.222906634,0.536460278,0.717012285,0.396465184,0.55093434,0.885276914,0.392621307
0.687769676,0.585903379,0.195401193,0.513772595,0.719101023,0.394424181,0.549132426,0.884871977,0.384483516
0.651421478,0.585880052,0.180567849,0.500356131,0.745154282,0.393029924,0.547134255,0.88413612,0.370697916
0.622320377,0.585752835,0.186599864,0.523544818,0.775887055,0.388149418,0.546266192,0.883915756,0.373622282
0.618502802,0.585911556,0.207848006,0.536636321,0.798475059,0.381139524,0.540417863,0.883327183,0.384615294
0.62560531,0.585808628,0.22978222,0.543576439,0.813679434,0.36871656,0.540369042,0.884761608,0.404258574
0.62900084,0.585903379,0.25738175,0.548524777,0.798070279,0.360692353,0.544447587,0.884246489,0.414222572
0.631907332,0.585784339,0.284168468,0.546759033,0.789617905,0.358866989,0.544152854,0.884357233,0.420831075
0.618141349,0.585927428,0.318881617,0.544416763,0.770948275,0.357459747,0.541204419,0.883621188,0.417758665
0.637884038,0.586164786,0.342042074,0.533266515,0.745413385,0.357041626,0.540499926,0.88409958,0.413344045
0.627378558,0.585982739,0.338923977,0.53057216,0.723732114,0.363202293,0.542825933,0.883695018,0.411636598
0.601984487,0.585919492,0.333701541,0.53698681,0.719214365,0.369654692,0.549165529,0.884467227,0.414990473
0.577978791,0.585919011,0.319172814,0.540770395,0.720477375,0.378730954,0.557126779,0.883474279,0.406755874
0.565757472,0.586070035,0.307794825,0.543965222,0.721271014,0.387515657,0.567004692,0.881193815,0.394579284
0.57950327,0.585895443,0.29244625,0.545769259,0.725772348,0.391648046,0.569117891,0.885534005,0.37543138
0.587498783,0.585879812,0.289054233,0.546345254,0.725092133,0.396858114,0.568757508,0.88299645,0.369914535
0.572401804,0.585760771,0.304302956,0.545418238,0.718372468,0.399139862,0.572442983,0.883547546,0.370804446
0.588849948,0.585784339,0.324172523,0.547058997,0.711280277,0.399900358,0.571721939,0.884504142,0.375675414
0.590770969,0.585776643,0.340223818,0.545455468,0.702261359,0.400800488,0.570460947,0.883547734,0.383323512
0.63746626,0.585697524,0.328982794,0.545267192,0.69929814,0.408812055,0.569789558,0.884982346,0.379974521
0.636934753,0.585720851,0.317192006,0.547898789,0.700787751,0.412779706,0.570117255,0.88340045,0.380909977
0.633532851,0.585816083,0.308776603,0.541145882,0.695201504,0.419206568,0.576145288,0.882187325,0.378308557
0.628882877,0.585895684,0.295364035,0.535295525,0.692173531,0.424530646,0.583926694,0.882812626,0.379771144
0.621187131,0.585737204,0.275307589,0.529620679,0.689760853,0.425772891,0.588234737,0.884172847,0.385473468
0.620324963,0.585713155,0.273443893,0.524610115,0.681551495,0.425684159,0.585597725,0.88409958,0.398845846
0.57892817,0.585618164,0.277027271,0.525774867,0.687558773,0.428358837,0.578930154,0.885386721,0.40874721
0.560383581,0.585856004,0.287052283,0.537412823,0.692756573,0.429157336,0.568249828,0.884504142,0.410082105
0.567061922,0.585863459,0.267608942,0.542899925,0.694537622,0.431642171,0.559862406,0.884393585,0.398565222
0.606439898,0.585641972,0.25284405,0.543463155,0.698569338,0.435660464,0.556078316,0.883510819,0.385725667
0.646708774,0.585800451,0.230686482,0.546896783,0.698132304,0.437498726,0.553883332,0.883952483,0.382436863
0.638056269,0.585784339,0.229550486,0.543801944,0.704835718,0.436167577,0.55237615,0.884541057,0.380070525
0.639967713,0.585761012,0.234459292,0.534180766,0.711749812,0.431008323,0.546987097,0.883878841,0.384389148
0.619733876,0.585879571,0.229410297,0.54103313,0.711005089,0.428599668,0.545414403,0.884320506,0.375350049
0.60704161,0.585935364,0.211854959,0.547760508,0.709094283,0.424619378,0.541089113,0.883621751,0.373051231
0.606602546,0.586038291,0.206650454,0.543526977,0.721853809,0.418445986,0.535061218,0.883768847,0.366370333
0.605492667,0.58566578,0.189237212,0.530898716,0.740199499,0.416734718,0.527984305,0.88376866,0.365153408
0.61262603,0.585737204,0.180775679,0.527490617,0.733868447,0.408279405,0.524020092,0.88520271,0.355414721
0.608965798,0.585744659,0.167343315,0.528530385,0.740086157,0.401764071,0.521415349,0.883952296,0.345937164
0.618904673,0.585840131,0.161818197,0.541196408,0.755371456,0.39794826,0.521153303,0.88373212,0.338642915
0.626511091,0.585776884,0.170250312,0.558998512,0.779789344,0.387426839,0.523594059,0.884283404,0.340773358
0.631721328,0.585990916,0.192468701,0.566953401,0.813047971,0.37054201,0.524331376,0.884541244,0.3485386
0.631822343,0.585713396,0.200573677,0.574181783,0.820739124,0.360248694,0.520661758,0.884503955,0.359036235
0.622445872,0.585705219,0.204792531,0.579242342,0.800741812,0.352908977,0.521153442,0.884099767,0.365991275
